cpu_percent,memory_percent,restart_count,response_time_ms,error_rate_percent,pod_phase,pod_phase_encoded,container_ready,oom_killed,network_errors,disk_pressure,pod_state_label
78.0,82.46,3,2000.0,7.67,Running,0,1,1,16,0,SLA_Violation
24.82,29.62,2,221.25,0.0,Running,0,1,0,1,0,Normal
45.08,25.0,0,267.01,0.0,Running,0,1,0,2,0,Normal
79.78,76.15,2,1252.09,3.11,Running,0,1,0,14,0,Warning
46.78,34.27,1,285.46,0.03,Running,0,1,0,2,0,Normal
11.05,33.4,0,326.04,1.05,Running,0,1,0,0,0,Normal
7.52,23.75,0,253.54,0.5,Running,0,1,0,0,0,Normal
70.84,74.03,2,1622.43,2.6,Running,0,1,0,3,1,Warning
79.47,78.47,1,1404.05,5.1,Running,0,0,0,12,0,Warning
45.56,44.33,0,58.52,1.29,Running,0,1,0,2,0,Normal
37.95,55.06,0,399.0,1.29,Running,0,1,0,3,0,Normal
38.79,48.49,0,459.53,0.61,Running,0,1,0,3,0,Normal
14.28,31.93,2,331.2,0.54,Running,0,1,0,1,0,Normal
17.53,18.69,0,240.71,0.9,Running,0,1,0,2,0,Normal
45.8,44.17,1,384.59,0.46,Running,0,1,0,2,0,Normal
2.72,93.96,10,4502.95,25.55,Unknown,4,0,1,38,1,Failed
34.41,43.53,1,277.75,0.0,Running,0,1,0,1,0,Normal
82.1,88.22,3,3111.4,5.86,Pending,1,1,0,23,1,SLA_Violation
76.1,77.32,1,1513.17,4.43,Running,0,1,0,9,0,Warning
23.39,29.25,0,299.05,0.18,Running,0,1,0,3,0,Normal
35.08,27.87,0,318.1,0.45,Running,0,1,0,2,0,Normal
32.15,30.4,0,272.87,0.55,Running,0,1,0,3,0,Normal
32.02,34.96,1,436.43,0.0,Running,0,1,0,1,0,Normal
29.36,19.26,0,329.77,0.0,Running,0,1,0,2,0,Normal
94.17,96.12,4,4447.21,19.05,Failed,2,0,0,83,1,Failed
44.36,37.85,0,255.12,0.37,Running,0,1,0,2,0,Normal
85.16,73.12,1,1293.22,2.82,Running,0,1,0,12,0,Warning
24.51,29.06,0,197.63,0.0,Running,0,1,0,1,0,Normal
21.71,40.92,2,269.5,0.4,Running,0,1,0,0,0,Normal
42.7,47.95,0,277.43,0.18,Running,0,1,0,1,0,Normal
21.36,41.93,0,283.62,0.31,Running,0,1,0,1,0,Normal
1.15,96.28,5,0.0,34.95,CrashLoopBackOff,3,0,0,63,1,Failed
24.66,33.5,0,193.04,0.49,Running,0,1,0,1,0,Normal
4.75,100.0,5,0.0,17.05,Unknown,4,0,1,51,1,Failed
22.89,40.95,0,403.9,0.64,Running,0,1,0,0,0,Normal
36.89,41.1,0,413.53,0.0,Running,0,1,0,2,0,Normal
36.67,44.84,0,192.9,0.06,Running,0,1,0,2,0,Normal
21.49,27.71,0,261.46,0.62,Running,0,1,0,1,0,Normal
90.19,93.41,3,2081.09,5.31,Running,0,0,0,17,0,SLA_Violation
43.16,41.47,0,306.63,0.74,Running,0,1,0,3,0,Normal
71.76,79.2,2,1399.18,3.77,Pending,1,1,0,11,0,Warning
78.0,84.56,2,2161.49,6.25,Unknown,4,0,0,11,1,SLA_Violation
20.73,29.66,0,178.85,0.77,Running,0,1,0,2,0,Normal
29.17,17.95,0,233.21,0.67,Running,0,1,0,0,0,Normal
24.57,28.03,0,294.03,0.67,Running,0,1,0,2,0,Normal
15.64,40.5,0,235.98,0.49,Running,0,1,0,3,0,Normal
29.65,29.73,0,218.11,0.36,Running,0,1,0,1,0,Normal
46.25,21.38,0,435.39,0.37,Running,0,1,0,1,0,Normal
72.28,66.31,2,1268.62,3.0,Running,0,1,0,14,0,Warning
19.54,32.91,0,267.44,1.43,Running,0,1,0,2,0,Normal
91.5,95.99,10,3929.68,31.87,CrashLoopBackOff,3,0,1,68,1,Failed
68.81,65.0,2,1697.95,2.38,Running,0,1,0,3,0,Warning
19.52,41.88,0,272.23,0.96,Running,0,1,0,0,0,Normal
98.63,98.17,6,4244.54,47.33,Failed,2,0,0,39,0,Failed
23.07,45.26,0,367.5,0.66,Running,0,1,0,0,0,Normal
80.98,87.24,5,2000.0,7.45,Running,0,1,1,25,0,SLA_Violation
33.5,36.33,0,62.14,0.0,Running,0,1,0,3,0,Normal
66.02,77.33,2,1586.8,3.33,Running,0,1,0,15,1,Warning
36.35,24.74,0,348.82,0.74,Running,0,1,0,0,0,Normal
33.78,33.18,0,446.46,0.75,Running,0,1,0,1,0,Normal
20.32,37.48,0,360.2,0.21,Running,0,1,0,1,0,Normal
6.91,88.0,3,5299.67,20.94,CrashLoopBackOff,3,0,1,70,0,Failed
88.22,92.72,3,2597.58,10.33,Pending,1,0,0,11,0,SLA_Violation
28.21,41.25,0,364.4,0.45,Running,0,1,0,3,0,Normal
37.79,29.05,0,266.19,0.0,Running,0,1,0,2,0,Normal
73.93,77.6,2,1853.78,4.29,Running,0,1,0,13,0,Warning
27.15,23.22,0,334.63,1.06,Running,0,1,0,3,0,Normal
37.55,45.84,0,283.05,0.27,Running,0,1,0,2,0,Normal
22.63,34.44,0,293.71,0.6,Running,0,1,0,2,0,Normal
28.71,33.66,0,237.86,0.97,Running,0,1,0,3,0,Normal
30.77,33.26,0,240.21,0.0,Running,0,1,0,3,0,Normal
43.08,40.55,0,170.09,0.88,Running,0,1,0,3,0,Normal
90.53,88.62,4,3299.06,7.43,Pending,1,1,0,33,0,SLA_Violation
60.67,77.92,1,1573.47,2.9,Running,0,1,0,13,0,Warning
76.59,65.0,3,1797.17,2.62,Running,0,1,0,6,0,Warning
79.09,87.43,2,2716.49,7.33,Unknown,4,1,0,22,1,SLA_Violation
22.57,29.94,0,209.36,0.39,Running,0,1,0,2,0,Normal
91.45,87.98,4,2929.71,9.91,Unknown,4,1,0,10,1,SLA_Violation
67.3,73.51,3,2151.36,4.94,Pending,1,0,0,9,0,Warning
90.0,95.0,5,0.0,17.55,Pending,1,0,1,67,0,Failed
21.6,28.24,0,254.25,0.91,Running,0,1,0,0,0,Normal
91.46,88.0,4,0.0,37.71,Unknown,4,0,1,46,0,Failed
69.38,72.62,3,1635.97,4.97,Running,0,0,1,5,0,Warning
34.09,28.02,0,170.49,0.0,Running,0,1,0,2,0,Normal
30.73,28.45,0,315.6,0.22,Running,0,1,0,3,0,Normal
19.42,23.23,0,424.99,0.94,Running,0,1,0,1,0,Normal
47.31,40.4,0,265.6,1.16,Running,0,1,0,0,0,Normal
29.67,37.21,0,296.57,0.0,Running,0,1,0,3,0,Normal
46.05,39.91,2,326.39,0.47,Running,0,1,0,0,0,Normal
73.31,70.22,3,1684.97,2.19,Pending,1,1,0,6,0,Warning
31.86,40.62,0,284.11,0.69,Running,0,1,0,1,0,Normal
20.09,25.34,0,318.94,0.84,Running,0,1,0,0,0,Normal
90.0,92.83,5,0.0,11.6,CrashLoopBackOff,3,0,1,49,1,Failed
79.89,92.83,3,2516.43,6.23,Running,0,1,1,27,0,SLA_Violation
71.07,78.91,1,1632.15,3.42,Running,0,1,0,8,0,Warning
80.74,82.76,1,1624.01,3.55,Pending,1,1,0,13,0,Warning
36.57,38.14,0,384.86,0.95,Running,0,1,0,2,0,Normal
91.95,92.2,4,5976.14,10.0,Pending,1,0,1,77,1,Failed
87.37,89.81,2,3081.32,7.36,Running,0,0,1,30,0,SLA_Violation
16.57,25.41,0,205.44,0.23,Running,0,1,0,1,0,Normal
83.9,82.17,3,3235.33,5.0,Unknown,4,0,1,22,0,SLA_Violation
43.46,46.85,0,371.86,0.15,Running,0,1,0,0,0,Normal
74.74,65.0,2,1773.27,3.43,Running,0,1,1,14,0,Warning
82.54,81.88,3,2000.0,5.0,Running,0,0,1,27,1,SLA_Violation
80.9,71.78,2,1449.2,4.16,Running,0,1,0,15,1,Warning
48.06,48.25,0,222.21,0.0,Running,0,1,0,1,0,Normal
99.0,99.0,5,2594.23,5.0,Running,0,1,1,26,1,SLA_Violation
39.63,33.92,1,290.96,0.95,Running,0,1,0,2,0,Normal
33.34,23.14,0,274.02,0.83,Running,0,1,0,1,0,Normal
76.08,77.1,1,1780.03,3.14,Running,0,1,0,4,0,Warning
86.07,80.0,4,2275.17,8.53,Running,0,1,0,40,0,SLA_Violation
26.1,30.34,0,216.68,1.0,Running,0,1,0,2,0,Normal
35.48,43.25,0,161.9,0.42,Running,0,1,0,2,0,Normal
27.2,32.19,0,250.72,0.33,Running,0,1,0,3,0,Normal
78.8,65.0,2,2033.19,3.98,Running,0,0,0,8,0,Warning
84.75,92.53,5,2000.0,5.67,Running,0,0,0,32,0,SLA_Violation
11.83,94.81,6,0.0,19.1,CrashLoopBackOff,3,0,1,31,1,Failed
75.89,88.42,1,1798.66,3.42,Running,0,1,1,10,0,Warning
36.75,40.78,0,340.53,1.06,Running,0,1,0,3,0,Normal
41.04,33.73,0,351.35,0.31,Running,0,1,0,3,0,Normal
20.77,32.31,0,293.9,0.0,Running,0,1,0,0,0,Normal
78.88,65.0,2,2200.0,5.0,Running,0,1,0,4,0,Warning
27.39,35.09,0,324.24,0.21,Running,0,1,0,3,0,Normal
86.16,87.28,3,2452.86,7.36,Pending,1,1,0,26,0,SLA_Violation
91.06,95.65,4,5128.85,22.84,Failed,2,0,0,39,1,Failed
41.38,31.46,0,318.19,1.15,Running,0,1,0,1,0,Normal
29.21,37.14,0,292.29,1.12,Running,0,1,0,1,0,Normal
83.45,94.42,2,2448.21,5.28,Running,0,1,1,37,0,SLA_Violation
89.08,86.48,4,2810.25,5.0,Unknown,4,1,0,14,1,SLA_Violation
2.7,90.75,5,4446.76,19.26,CrashLoopBackOff,3,0,0,87,1,Failed
29.52,21.33,0,325.3,1.18,Running,0,1,0,3,0,Normal
32.81,43.09,0,387.56,1.12,Running,0,1,0,3,0,Normal
48.7,30.01,0,242.52,0.89,Running,0,1,0,2,0,Normal
37.08,42.76,0,451.14,0.51,Running,0,1,0,1,0,Normal
0.1,100.0,3,4663.46,21.92,CrashLoopBackOff,3,0,1,77,1,Failed
69.23,69.84,2,1281.17,2.98,Running,0,0,0,12,0,Warning
61.07,68.72,1,2084.69,4.24,Running,0,1,0,3,0,Warning
79.41,84.42,1,2050.24,1.73,Running,0,1,0,7,1,Warning
17.7,26.96,1,262.42,0.35,Running,0,1,0,3,0,Normal
82.32,89.1,2,2517.65,5.55,Running,0,1,0,22,0,SLA_Violation
60.0,67.06,3,1335.23,3.25,Running,0,1,0,5,1,Warning
18.7,30.09,0,209.52,0.44,Running,0,1,0,0,0,Normal
63.42,68.21,1,1107.39,3.35,Running,0,0,0,6,0,Warning
21.34,44.07,0,332.47,0.47,Running,0,1,0,0,0,Normal
80.22,89.9,4,2845.35,7.29,Running,0,0,1,22,0,SLA_Violation
94.62,90.3,2,2956.8,7.27,Unknown,4,1,1,26,1,SLA_Violation
77.41,68.63,2,1362.48,3.85,Running,0,1,0,15,0,Warning
74.74,79.06,1,1830.12,2.08,Running,0,1,0,15,0,Warning
20.26,37.3,0,242.05,2.0,Running,0,1,0,3,0,Normal
76.13,74.37,3,1345.36,3.02,Running,0,0,0,7,1,Warning
30.3,36.12,0,263.46,0.36,Running,0,1,0,1,0,Normal
43.44,48.85,0,320.16,0.0,Running,0,1,0,3,0,Normal
12.77,100.0,5,5734.43,39.22,CrashLoopBackOff,3,0,1,56,1,Failed
30.53,41.28,1,245.54,0.65,Running,0,1,0,2,0,Normal
2.05,91.55,4,5097.49,22.73,Unknown,4,0,1,72,0,Failed
77.19,71.37,2,2015.53,2.21,Running,0,1,0,15,0,Warning
42.54,27.35,0,156.32,0.62,Running,0,1,0,2,0,Normal
83.47,82.45,3,2000.0,6.98,Running,0,1,0,13,1,SLA_Violation
90.86,90.92,4,2528.35,7.96,Running,0,0,1,15,1,SLA_Violation
84.84,80.85,3,2000.0,6.59,Running,0,0,1,24,0,SLA_Violation
28.39,43.51,0,360.58,0.8,Running,0,1,0,2,0,Normal
27.2,21.19,0,332.97,0.76,Running,0,1,0,3,0,Normal
6.11,26.66,0,244.72,0.56,Running,0,1,0,2,0,Normal
92.59,94.16,10,4840.85,17.84,Failed,2,0,1,45,0,Failed
0.0,96.52,5,5571.1,17.29,CrashLoopBackOff,3,0,1,37,0,Failed
45.21,31.85,0,422.41,0.18,Running,0,1,0,0,0,Normal
9.73,39.02,0,319.88,0.52,Running,0,1,0,0,0,Normal
66.86,74.72,1,1346.62,3.2,Running,0,0,0,6,0,Warning
78.73,76.47,1,1682.99,3.27,Running,0,0,0,7,0,Warning
26.58,23.47,0,270.4,0.0,Running,0,1,0,2,0,Normal
93.23,97.25,4,4731.32,28.48,CrashLoopBackOff,3,0,1,41,1,Failed
78.0,87.72,2,2000.0,5.0,Pending,1,0,0,33,1,SLA_Violation
11.38,96.48,3,5018.23,24.8,CrashLoopBackOff,3,0,0,98,0,Failed
22.86,29.56,0,334.19,0.0,Running,0,1,0,0,0,Normal
35.93,31.11,0,366.04,0.98,Running,0,1,0,3,0,Normal
60.0,70.35,2,1243.34,1.69,Running,0,1,0,4,0,Warning
19.67,59.41,0,348.76,1.46,Running,0,1,0,3,0,Normal
89.97,84.29,4,2309.11,8.18,Running,0,0,0,31,0,SLA_Violation
87.63,85.11,3,2000.0,13.58,Running,0,1,1,36,0,SLA_Violation
28.59,31.74,0,309.07,0.38,Running,0,1,0,0,0,Normal
72.98,85.3,2,1462.64,2.34,Running,0,1,0,8,0,Warning
28.38,30.36,0,413.91,1.09,Running,0,1,0,1,0,Normal
31.08,22.21,1,201.93,0.51,Running,0,1,0,0,0,Normal
74.69,72.0,2,1355.95,2.91,Running,0,1,0,3,0,Warning
29.77,11.17,0,211.89,0.19,Running,0,1,0,3,0,Normal
42.08,26.86,0,314.44,0.61,Running,0,1,0,3,0,Normal
42.98,47.63,0,295.4,0.26,Running,0,1,0,1,0,Normal
23.36,32.59,1,265.28,0.78,Running,0,1,0,2,0,Normal
34.2,40.92,0,400.74,1.43,Running,0,1,0,1,0,Normal
85.75,93.5,5,2324.17,9.37,Running,0,0,0,39,0,SLA_Violation
80.49,83.07,2,1528.22,2.83,Running,0,1,0,5,0,Warning
78.0,87.8,3,3266.51,6.38,Unknown,4,1,0,26,0,SLA_Violation
89.71,92.22,4,2358.16,9.63,Running,0,0,1,37,1,SLA_Violation
2.0,22.77,0,226.75,0.09,Running,0,1,0,3,0,Normal
96.01,96.58,6,5596.08,15.5,Unknown,4,0,0,32,0,Failed
78.0,89.98,3,2184.88,5.0,Pending,1,0,0,15,0,SLA_Violation
97.91,100.0,3,0.0,31.26,Unknown,4,0,1,22,1,Failed
99.11,99.44,4,5275.4,34.14,Unknown,4,0,0,97,1,Failed
73.49,85.37,1,1567.06,2.02,Running,0,1,0,6,0,Warning
83.62,67.42,1,1875.92,3.41,Pending,1,1,0,11,0,Warning
81.41,84.08,1,1629.04,4.01,Running,0,1,0,13,1,Warning
34.23,14.86,0,309.47,0.0,Running,0,1,0,3,0,Normal
86.03,82.29,3,2000.0,10.21,Running,0,0,0,35,0,SLA_Violation
40.69,34.96,2,314.78,0.38,Running,0,1,0,2,0,Normal
35.7,28.24,1,379.5,0.37,Running,0,1,0,3,0,Normal
25.8,35.22,0,252.71,0.66,Running,0,1,0,2,0,Normal
24.63,39.69,0,397.28,0.14,Running,0,1,0,1,0,Normal
28.69,39.61,0,265.13,0.73,Running,0,1,0,1,0,Normal
35.55,45.83,0,251.52,0.03,Running,0,1,0,1,0,Normal
69.54,67.26,1,1669.35,2.34,Running,0,1,0,10,0,Warning
53.33,47.96,0,301.01,0.93,Running,0,1,0,2,0,Normal
90.09,92.64,5,4879.5,10.0,Pending,1,0,1,32,0,Failed
34.86,23.94,0,308.13,0.23,Running,0,1,0,3,0,Normal
0.98,95.9,3,3718.51,17.51,Unknown,4,0,1,25,1,Failed
88.98,99.0,3,2738.79,5.17,Running,0,1,1,15,0,SLA_Violation
26.33,35.32,0,272.05,0.95,Running,0,1,0,2,0,Normal
32.17,44.08,0,274.84,1.16,Running,0,1,0,2,0,Normal
28.34,25.29,0,474.19,0.0,Running,0,1,0,3,0,Normal
22.61,28.73,0,500.66,1.4,Running,0,1,0,2,0,Normal
44.94,31.69,0,494.09,0.68,Running,0,1,0,0,0,Normal
5.9,94.8,5,4748.22,22.9,CrashLoopBackOff,3,0,1,92,1,Failed
96.83,94.87,6,6509.52,10.0,Unknown,4,0,1,54,0,Failed
88.06,91.59,2,3073.48,6.87,Pending,1,1,0,11,0,SLA_Violation
95.62,100.0,5,4699.46,27.67,Unknown,4,0,0,90,1,Failed
100.0,92.24,10,6465.84,35.93,Failed,2,0,1,28,0,Failed
96.57,91.47,6,4408.78,40.48,CrashLoopBackOff,3,0,1,63,1,Failed
5.51,91.99,10,5842.77,19.61,CrashLoopBackOff,3,0,1,62,1,Failed
29.02,18.17,0,170.93,0.5,Running,0,1,0,2,0,Normal
78.0,98.53,4,2000.0,5.4,Running,0,0,0,18,0,SLA_Violation
72.13,72.08,1,1168.76,2.54,Running,0,1,1,7,0,Warning
20.09,32.13,0,456.15,0.54,Running,0,1,0,1,0,Normal
92.1,90.53,2,3056.93,5.0,Unknown,4,1,0,13,1,SLA_Violation
69.56,85.46,1,1328.48,5.26,Running,0,1,0,6,0,Warning
44.84,30.31,1,259.75,0.0,Running,0,1,0,0,0,Normal
81.22,81.84,5,2714.41,5.0,Running,0,1,0,23,0,SLA_Violation
36.04,41.28,1,167.1,1.27,Running,0,1,0,0,0,Normal
35.14,42.5,0,239.31,0.81,Running,0,1,0,3,0,Normal
98.38,100.0,4,5044.06,36.41,Failed,2,0,0,41,0,Failed
74.34,79.68,2,998.6,3.87,Pending,1,1,0,14,0,Warning
66.12,68.23,1,2023.23,3.29,Running,0,0,0,13,0,Warning
19.97,31.41,0,195.96,1.22,Running,0,1,0,0,0,Normal
23.04,40.29,2,408.49,0.25,Running,0,1,0,2,0,Normal
76.26,66.76,3,2200.0,4.44,Running,0,1,0,5,1,Warning
28.07,27.27,0,290.88,0.33,Running,0,1,0,0,0,Normal
0.0,95.54,6,4981.66,23.83,Failed,2,0,1,82,0,Failed
71.13,74.07,2,1761.92,4.11,Running,0,0,0,4,0,Warning
87.51,80.0,2,2649.9,5.0,Pending,1,0,0,17,1,SLA_Violation
36.46,49.74,1,225.9,0.37,Running,0,1,0,1,0,Normal
67.21,84.88,2,1528.51,5.23,Running,0,1,0,14,0,Warning
34.14,37.42,1,305.46,0.91,Running,0,1,0,2,0,Normal
60.0,75.68,1,1478.99,4.23,Running,0,1,0,3,0,Warning
28.12,24.61,0,300.59,0.0,Running,0,1,0,3,0,Normal
10.75,42.27,0,346.32,0.73,Running,0,1,0,2,0,Normal
92.82,84.67,4,2000.0,6.86,Running,0,0,0,13,1,SLA_Violation
69.22,68.26,2,1476.05,2.89,Running,0,1,0,10,0,Warning
11.64,30.59,0,209.09,0.62,Running,0,1,0,2,0,Normal
23.44,46.12,0,428.31,0.84,Running,0,1,0,2,0,Normal
14.49,50.05,0,426.06,0.51,Running,0,1,0,3,0,Normal
82.58,70.59,1,940.13,2.74,Running,0,1,0,8,0,Warning
95.38,80.54,4,2499.76,7.07,Unknown,4,0,1,15,0,SLA_Violation
81.92,85.78,5,2536.12,5.88,Running,0,1,1,14,0,SLA_Violation
15.78,37.15,0,385.87,0.93,Running,0,1,0,3,0,Normal
0.0,93.86,6,6567.79,31.46,Unknown,4,0,1,63,1,Failed
37.04,43.9,0,333.66,0.56,Running,0,1,0,3,0,Normal
88.97,85.27,5,2000.0,8.45,Running,0,1,1,37,1,SLA_Violation
81.9,66.05,2,1746.58,5.18,Pending,1,0,0,12,0,Warning
84.99,83.91,4,2561.51,5.9,Running,0,0,0,19,0,SLA_Violation
81.3,90.17,2,2000.0,5.0,Running,0,1,1,35,0,SLA_Violation
85.12,87.89,3,2671.78,10.75,Running,0,0,0,39,0,SLA_Violation
72.84,79.79,1,1207.34,4.27,Running,0,1,0,6,0,Warning
67.79,75.57,1,1467.35,4.53,Running,0,1,0,10,0,Warning
16.9,12.17,0,282.93,0.73,Running,0,1,0,0,0,Normal
85.91,94.16,3,2718.69,5.87,Pending,1,0,0,26,1,SLA_Violation
78.0,86.81,4,3013.98,6.22,Pending,1,0,1,25,1,SLA_Violation
30.28,39.21,0,218.78,0.81,Running,0,1,0,2,0,Normal
94.82,87.14,5,2000.0,6.87,Unknown,4,1,1,15,0,SLA_Violation
7.76,38.37,0,336.18,1.34,Running,0,1,0,0,0,Normal
28.06,39.08,0,231.1,0.32,Running,0,1,0,3,0,Normal
14.75,33.05,0,275.58,0.65,Running,0,1,0,2,0,Normal
23.76,35.83,0,273.33,0.33,Running,0,1,0,2,0,Normal
30.8,35.41,1,360.89,0.44,Running,0,1,0,1,0,Normal
82.9,87.1,3,2142.67,6.28,Pending,1,1,1,32,0,SLA_Violation
50.31,25.87,2,277.71,0.31,Running,0,1,0,0,0,Normal
83.52,86.34,2,2639.62,5.0,Running,0,0,1,40,0,SLA_Violation
40.37,41.33,0,200.57,0.0,Running,0,1,0,2,0,Normal
20.23,32.57,0,506.42,0.77,Running,0,1,0,3,0,Normal
60.0,69.48,1,1484.04,3.75,Running,0,1,0,4,0,Warning
16.85,33.65,0,242.59,0.0,Running,0,1,0,2,0,Normal
86.56,91.87,5,2920.52,8.15,Pending,1,0,1,12,0,SLA_Violation
25.03,42.15,0,324.72,0.57,Running,0,1,0,1,0,Normal
23.88,30.03,1,305.91,1.72,Running,0,1,0,2,0,Normal
33.01,28.89,1,233.41,0.25,Running,0,1,0,3,0,Normal
51.77,31.01,0,372.55,0.31,Running,0,1,0,3,0,Normal
32.61,42.92,0,254.25,0.18,Running,0,1,0,3,0,Normal
94.95,92.92,4,2895.34,8.57,Running,0,0,0,31,1,SLA_Violation
87.76,98.09,3,2521.95,8.15,Running,0,1,0,38,0,SLA_Violation
15.49,26.75,0,203.93,1.14,Running,0,1,0,2,0,Normal
4.47,30.98,0,60.5,0.08,Running,0,1,0,2,0,Normal
68.07,86.08,1,1618.99,2.67,Running,0,0,0,4,0,Warning
40.66,35.18,0,303.01,0.0,Running,0,1,0,0,0,Normal
64.08,68.4,1,1513.94,3.58,Running,0,1,0,4,0,Warning
45.44,38.85,0,83.39,0.63,Running,0,1,0,2,0,Normal
15.5,25.34,0,235.03,0.17,Running,0,1,0,3,0,Normal
16.25,37.03,1,187.14,0.68,Running,0,1,0,0,0,Normal
0.0,93.86,10,0.0,21.99,Unknown,4,0,1,55,0,Failed
36.43,42.21,0,306.19,0.94,Running,0,1,0,2,0,Normal
55.46,52.12,0,258.2,0.0,Running,0,1,0,2,0,Normal
25.94,25.53,0,336.11,0.0,Running,0,1,0,2,0,Normal
29.27,43.38,0,291.94,0.03,Running,0,1,0,1,0,Normal
0.0,93.69,10,4958.34,25.16,Failed,2,0,0,62,0,Failed
31.8,41.1,0,297.17,0.32,Running,0,1,0,0,0,Normal
25.92,28.88,0,363.0,0.18,Running,0,1,0,0,0,Normal
90.08,88.09,3,2239.37,8.24,Running,0,0,0,27,1,SLA_Violation
22.73,41.38,0,317.02,0.2,Running,0,1,0,0,0,Normal
35.29,40.47,1,392.6,0.98,Running,0,1,0,0,0,Normal
75.93,65.98,1,2200.0,2.1,Running,0,1,1,12,0,Warning
97.85,90.3,6,4875.7,24.21,Failed,2,0,0,91,1,Failed
43.06,27.87,0,279.04,0.0,Running,0,1,0,1,0,Normal
85.88,66.44,2,1598.07,3.4,Pending,1,1,0,6,0,Warning
29.02,43.1,0,433.7,0.63,Running,0,1,0,1,0,Normal
96.97,99.07,5,4537.08,35.75,Unknown,4,0,1,44,1,Failed
41.1,45.83,0,247.19,0.42,Running,0,1,0,3,0,Normal
32.39,21.29,0,427.59,0.49,Running,0,1,0,2,0,Normal
32.84,29.23,2,193.85,0.2,Running,0,1,0,3,0,Normal
95.66,95.65,4,0.0,21.63,Failed,2,0,1,97,1,Failed
96.49,97.82,4,5809.54,27.94,Failed,2,0,0,94,0,Failed
60.0,66.64,1,1636.46,3.49,Running,0,0,0,14,0,Warning
34.4,51.76,1,358.08,1.13,Running,0,1,0,2,0,Normal
0.96,94.77,6,0.0,40.58,Unknown,4,0,0,33,0,Failed
37.9,40.21,0,398.88,0.0,Running,0,1,0,0,0,Normal
88.53,81.45,3,2496.37,6.38,Running,0,0,1,24,1,SLA_Violation
88.97,89.14,2,3172.56,5.8,Running,0,1,1,40,1,SLA_Violation
37.09,36.62,1,169.18,0.04,Running,0,1,0,3,0,Normal
28.5,46.12,0,337.1,0.0,Running,0,1,0,3,0,Normal
28.6,55.18,0,308.9,0.34,Running,0,1,0,0,0,Normal
87.95,91.82,3,2271.92,8.01,Running,0,1,0,19,0,SLA_Violation
26.71,42.19,0,313.58,0.74,Running,0,1,0,0,0,Normal
65.93,68.43,1,1783.65,3.42,Running,0,1,0,7,0,Warning
95.86,98.59,5,4392.19,23.64,Failed,2,0,1,82,0,Failed
10.86,92.9,5,6959.68,28.13,Failed,2,0,1,52,1,Failed
19.57,38.69,0,269.36,0.72,Running,0,1,0,2,0,Normal
84.74,88.37,2,2044.2,8.98,Running,0,0,0,19,0,SLA_Violation
18.44,23.91,1,329.39,1.3,Running,0,1,0,1,0,Normal
69.18,80.61,3,1822.0,4.31,Running,0,0,0,14,0,Warning
26.89,24.09,0,123.4,0.37,Running,0,1,0,3,0,Normal
41.78,23.76,0,356.02,0.02,Running,0,1,0,2,0,Normal
85.64,91.54,3,2170.25,7.34,Pending,1,1,0,22,1,SLA_Violation
8.53,95.94,5,5056.51,40.58,CrashLoopBackOff,3,0,1,61,0,Failed
36.62,28.1,0,293.13,0.46,Running,0,1,0,1,0,Normal
72.64,90.0,1,1611.26,1.5,Running,0,1,0,4,0,Warning
24.57,15.68,0,273.62,0.0,Running,0,1,0,0,0,Normal
21.28,19.79,0,330.73,0.5,Running,0,1,0,0,0,Normal
33.03,33.95,2,188.46,0.76,Running,0,1,0,3,0,Normal
96.53,90.05,2,2287.04,5.0,Running,0,1,0,10,1,SLA_Violation
20.92,39.53,2,385.85,0.63,Running,0,1,0,3,0,Normal
97.4,97.03,10,0.0,26.74,Failed,2,0,0,96,1,Failed
65.21,75.14,2,1599.26,5.18,Running,0,1,0,13,0,Warning
78.0,90.41,5,3240.62,8.52,Running,0,0,1,38,0,SLA_Violation
38.33,40.88,0,403.87,0.0,Running,0,1,0,2,0,Normal
16.14,34.94,0,127.11,1.12,Running,0,1,0,2,0,Normal
92.32,85.83,3,2314.61,6.86,Running,0,0,1,28,0,SLA_Violation
30.52,36.27,0,344.66,0.41,Running,0,1,0,1,0,Normal
39.43,39.46,0,251.44,1.17,Running,0,1,0,1,0,Normal
16.42,34.08,0,377.35,0.14,Running,0,1,0,1,0,Normal
33.1,40.43,0,231.16,0.46,Running,0,1,0,3,0,Normal
28.43,29.48,0,484.13,0.12,Running,0,1,0,0,0,Normal
91.03,86.04,4,2000.0,7.21,Running,0,0,1,36,1,SLA_Violation
36.49,44.21,0,424.98,1.97,Running,0,1,0,1,0,Normal
32.51,28.37,0,336.23,0.37,Running,0,1,0,2,0,Normal
39.26,22.03,0,489.47,0.93,Running,0,1,0,3,0,Normal
13.16,27.91,0,365.29,1.09,Running,0,1,0,1,0,Normal
17.28,42.13,0,144.21,0.46,Running,0,1,0,3,0,Normal
41.12,29.48,0,179.45,0.57,Running,0,1,0,2,0,Normal
81.37,91.15,4,2057.34,5.45,Pending,1,0,1,28,1,SLA_Violation
5.85,94.36,10,3811.62,26.94,Pending,1,0,1,92,0,Failed
40.27,32.84,0,321.45,0.64,Running,0,1,0,3,0,Normal
17.96,55.57,0,262.33,0.83,Running,0,1,0,1,0,Normal
4.3,97.43,6,5245.82,10.82,Failed,2,0,1,79,1,Failed
83.01,84.94,2,2269.13,5.0,Pending,1,0,0,32,0,SLA_Violation
